source	target	weight
874105	874104	0.818
880320	880321	1.000
890052	890046	0.818
880288	880289	1.000
901382	901383	1.000
901365	901366	1.000
901351	901352	1.000
880217	820930	0.818
892103	892102	1.000
910896	910897	0.818
900578	900579	1.000
877862	877863	1.000
894730	894731	0.900
900268	900269	0.818
891850	891851	1.000
909333	909332	1.000
904987	904988	0.900
900187	900188	0.818
876686	876685	1.000
882237	882236	0.818
894670	894671	0.900
899819	899820	0.818
902518	902517	0.800
899734	899735	0.900
894630	850456	1.000
904620	904624	0.900
565872	565871	1.000
337114	337115	1.000
565876	565875	1.000
532898	532900	0.800
532898	532899	0.800
532898	532897	0.800
337004	337005	1.000
532590	532591	1.000
532557	532558	1.000
532546	532548	0.900
532546	532547	0.900
532486	532487	0.818
532456	532457	1.000
532396	532398	0.800
532332	532333	1.000
462672	462676	0.900
462672	964000	0.900
546197	546196	1.000
546198	546195	0.818
531753	531754	1.000
355270	355269	0.800
565183	565194	0.800
471596	960638	1.000
531327	531328	0.800
355832	355831	0.800
356031	356032	0.900
356078	356077	1.000
565165	565166	1.000
336151	336152	1.000
336148	336149	1.000
530856	530857	1.000
471446	471447	1.000
310243	310242	1.000
335901	335902	1.000
559871	559872	1.000
530436	530437	0.800
565951	565950	1.000
530378	530379	0.900
529891	529893	1.000
310332	310329	0.818
529877	529878	1.000
529766	529779	0.800
529766	529778	0.800
547008	547013	0.800
358130	358129	1.000
529434	529458	0.800
358273	358272	1.000
528818	528819	1.000
547045	547044	1.000
433448	433447	0.818
335362	335380	0.800
358992	358991	0.818
528292	528293	0.818
359296	359295	1.000
565016	565015	0.900
359426	359425	1.000
547258	547257	1.000
547284	547283	1.000
527774	527775	1.000
527757	527758	1.000
527753	527754	1.000
310564	275894	0.900
359936	359938	0.900
433568	433567	1.000
334921	334922	1.000
360207	360201	0.900
360253	360252	1.000
360285	360284	0.818
527347	527348	0.818
527271	142082	0.818
565993	565992	1.000
334704	334703	0.900
334509	334506	0.900
526753	658585	0.818
526753	658586	0.818
361368	361367	1.000
361412	361411	1.000
361439	361438	1.000
526578	526581	0.800
547702	547701	1.000
361499	361500	0.900
361581	361580	1.000
547716	547715	1.000
334293	334294	1.000
433793	433791	0.818
334213	334214	1.000
526182	526183	1.000
526178	526179	0.800
526028	694242	0.800
362302	362303	0.800
362345	362344	0.818
433919	433918	1.000
433938	102362	0.818
333842	333841	0.800
525199	525200	0.900
470664	98075	0.800
333719	333720	1.000
310881	310880	1.000
566040	566039	0.818
524698	524699	1.000
434024	434023	0.900
524264	524265	1.000
548243	548242	1.000
548261	548260	0.818
548262	548260	0.818
548262	548261	1.000
434091	434092	0.900
548278	548293	0.800
470541	470542	1.000
523816	523817	1.000
470539	470540	1.000
364602	364601	0.800
333154	333155	1.000
523267	523268	0.800
523266	523268	0.800
548344	548343	1.000
332921	332922	0.900
522965	522966	1.000
365502	365501	0.900
365532	365533	0.900
522308	522309	1.000
522296	522297	1.000
522235	522236	1.000
332576	332577	1.000
522161	522162	1.000
522147	522148	1.000
522141	522142	1.000
332514	332515	1.000
522116	522117	1.000
434322	434321	1.000
522108	522109	1.000
522070	522071	1.000
522069	522071	1.000
522069	522070	1.000
521940	521941	1.000
366807	366806	1.000
366819	366818	1.000
366921	366918	0.900
521597	521596	0.900
521597	521595	0.900
434429	434428	1.000
521459	521460	0.900
367321	367319	0.800
367321	367320	0.800
548937	548935	0.818
367629	367628	1.000
447345	447346	1.000
367849	367848	1.000
367943	367954	0.800
368075	368077	0.900
368078	368077	0.900
368078	368075	0.818
368175	901832	0.900
368322	368321	1.000
368420	368419	1.000
520767	520768	1.000
520555	520556	1.000
311361	311360	1.000
308038	308039	1.000
462888	462889	0.900
370059	370060	0.900
330981	825994	1.000
311509	311521	0.900
519317	519319	0.818
370852	782396	0.800
549946	549945	1.000
469842	469843	1.000
518036	518037	0.818
371730	371729	1.000
371876	318929	0.900
330492	330493	1.000
330485	330486	1.000
435097	435096	1.000
372915	372914	1.000
372917	372916	1.000
372919	372918	1.000
516753	516752	0.900
373036	373041	0.800
516692	516693	0.818
516677	850067	1.000
516677	850066	1.000
516677	850070	0.800
516485	516496	0.818
373573	373572	1.000
373856	373855	1.000
373857	373855	1.000
373857	373856	1.000
373899	373893	1.000
374387	374386	0.900
515796	515797	1.000
515766	810617	1.000
515766	810616	1.000
374657	374656	1.000
442532	442531	1.000
514985	514986	1.000
375060	375059	0.818
514822	514823	0.818
329372	329373	0.900
375507	375506	1.000
447042	447040	0.900
307843	307845	0.818
375683	375680	0.818
514247	514248	0.818
376005	376006	0.900
514131	514132	1.000
514116	514117	1.000
514105	514106	1.000
550910	550909	0.800
469324	469325	1.000
550943	550942	0.818
376814	376813	1.000
376815	376813	1.000
376815	376814	1.000
376859	376858	0.818
513665	513666	1.000
376938	376937	1.000
513425	513426	1.000
513424	513425	1.000
513424	513426	1.000
513410	513411	1.000
513409	513411	1.000
513409	513410	1.000
328645	328646	1.000
328636	328637	1.000
551119	551109	0.800
513327	876134	0.900
377448	377447	1.000
551141	551140	0.900
328573	328574	1.000
328571	258875	1.000
551211	551210	0.800
328552	328553	0.818
328495	328498	0.900
377885	377886	0.900
377912	377910	0.800
469218	469219	1.000
512753	512754	0.818
378632	378631	1.000
328186	328187	1.000
378878	378877	1.000
551416	551415	1.000
563716	563717	1.000
563708	710657	0.818
379173	253203	0.818
435878	435877	0.900
435918	435917	0.900
435940	435939	1.000
435961	435960	1.000
511453	511454	0.900
551617	551616	1.000
380084	380082	0.800
511258	511259	1.000
380282	380280	0.818
511048	511049	1.000
563569	563572	0.818
510802	510801	0.900
510799	510803	0.900
510719	510720	1.000
380954	380953	1.000
381083	381082	0.900
327356	327355	0.800
510559	510560	0.818
510539	510540	1.000
510455	510456	1.000
551984	551985	0.800
510370	510369	0.900
381856	381855	1.000
381883	381885	0.900
381897	381896	1.000
327113	327114	0.900
510169	510170	1.000
436249	436248	1.000
382086	296082	1.000
382087	296082	1.000
382087	382086	1.000
382170	382169	0.818
566355	566354	1.000
552246	552245	1.000
382330	382329	1.000
509953	509954	0.900
509953	509956	0.818
509783	509792	0.818
326808	326809	1.000
509645	509647	0.818
382878	382877	1.000
326796	326797	1.000
382900	382899	1.000
469009	469010	1.000
509513	509514	0.800
383126	381898	1.000
464882	464885	0.800
383729	383731	0.800
326538	326539	1.000
326537	326539	1.000
326537	326538	1.000
468919	468920	1.000
508735	508736	0.818
563346	878858	0.818
552814	101576	1.000
552819	552818	0.800
552830	552829	1.000
552831	552832	0.800
326035	326036	1.000
508241	508242	0.818
463260	463259	0.800
436690	436691	0.800
436692	436690	0.818
436692	436691	0.800
385869	385868	1.000
325786	325791	1.000
325777	325791	1.000
325777	325786	1.000
325776	325791	1.000
325776	325786	1.000
325776	325777	1.000
325736	325773	0.800
325696	325779	0.800
325696	325787	0.800
325662	325782	0.800
325662	325788	0.800
464304	464307	0.800
312889	312888	0.900
507585	50882	1.000
386879	386878	0.818
436856	634939	0.800
436857	436856	0.818
436857	634939	0.800
386944	386943	0.800
387269	387268	0.900
563063	563064	0.800
563063	906934	1.000
553738	12194	0.818
306276	306274	0.800
468417	468418	0.818
507143	507144	0.900
436994	436993	1.000
387951	387950	1.000
554008	554007	1.000
437146	437147	0.800
313102	313101	1.000
324493	324494	0.818
506389	506393	0.900
389669	389668	1.000
566554	566553	0.900
562939	562938	0.900
389950	389949	1.000
505644	505643	0.900
390204	390205	0.900
390309	390308	0.818
390399	390398	1.000
390419	390418	1.000
554477	554476	1.000
390726	390725	1.000
390761	390762	0.900
505250	505251	1.000
391026	630952	1.000
468004	468005	1.000
504699	504700	1.000
391813	391817	0.800
392127	392126	1.000
555023	555024	0.800
392222	392221	1.000
555116	555115	1.000
392339	392340	0.900
467938	467940	1.000
307253	307254	1.000
503951	503952	1.000
562726	562727	1.000
393176	393175	1.000
393645	393644	1.000
562615	562614	0.800
313528	313527	1.000
394042	394041	1.000
394057	394056	0.900
394073	394072	1.000
394074	394072	1.000
394074	394073	1.000
394121	394120	0.900
394121	394119	0.900
322993	322994	1.000
322965	322966	0.800
501689	501690	0.900
394783	394782	1.000
394784	394782	1.000
394784	394783	1.000
394836	394835	1.000
394860	394855	0.818
463378	463379	0.900
394880	394881	0.800
394952	394951	1.000
395483	395482	1.000
395568	395567	1.000
395569	395567	1.000
395569	395568	1.000
395643	395647	0.800
395659	395658	1.000
395804	395805	0.900
556106	188444	1.000
556107	556106	1.000
556107	188444	1.000
322330	322331	0.800
322304	129212	0.818
322283	322284	1.000
322230	322231	0.818
556225	556224	1.000
438034	730273	0.818
500264	500268	0.818
397131	397130	1.000
500146	500145	0.900
307097	307098	0.818
321870	321871	1.000
321854	753177	0.818
438124	438123	1.000
321721	321722	0.900
313893	313892	1.000
438241	438240	1.000
445954	445955	0.800
498946	498947	1.000
438338	438337	1.000
399491	399493	0.900
399491	399492	0.900
321150	321151	1.000
399547	399546	0.800
498785	498786	1.000
321092	321093	0.900
399699	399696	0.818
320961	320962	1.000
400168	400169	0.800
443914	443915	1.000
320806	320807	1.000
557424	557423	0.800
400607	400637	0.800
400686	400685	1.000
400789	400788	1.000
400863	161385	0.900
400863	400866	0.900
400863	400865	0.900
400863	400864	0.900
400889	400888	1.000
401108	401107	1.000
445771	445772	0.900
497779	497780	1.000
497716	497717	1.000
401878	401877	1.000
557787	557786	1.000
402079	402078	1.000
402131	402130	0.800
402312	704671	0.818
497406	497407	1.000
497390	497389	0.900
402429	402427	1.000
566876	566875	0.818
402679	402677	0.900
402680	402677	0.900
402680	402679	1.000
402729	402728	1.000
438823	438822	0.818
403093	403090	0.818
496915	496916	1.000
496914	496916	1.000
496914	496915	1.000
403163	403162	1.000
403195	403194	1.000
566892	566894	0.800
496624	496625	0.818
496624	499182	0.818
438988	438987	1.000
404411	404412	0.900
561783	561784	1.000
496059	840978	0.818
495928	495927	0.900
495928	495929	0.900
404751	404750	1.000
445587	445588	1.000
404847	404849	0.900
404909	404908	0.818
404989	404988	1.000
464357	464356	1.000
495570	495571	1.000
405346	405345	1.000
439117	439116	1.000
456891	456890	1.000
456994	456995	0.900
442996	442995	1.000
457130	457129	1.000
406210	401343	1.000
317550	317551	0.800
457343	790807	0.800
406938	406937	1.000
406963	406962	0.818
457425	457424	1.000
445473	445474	1.000
445472	445474	1.000
445472	445473	1.000
407093	407092	1.000
494421	494422	1.000
445471	445474	1.000
445471	445473	1.000
445471	445472	1.000
494026	382645	1.000
561499	561498	0.900
407820	407821	0.900
493533	493534	1.000
493513	81821	1.000
493143	493146	1.000
408368	408367	1.000
317565	317564	1.000
408600	408599	1.000
408614	408615	0.900
492551	492561	0.800
492535	492536	1.000
458044	468424	0.818
491995	491996	1.000
491992	491993	1.000
409377	409376	1.000
491855	491856	1.000
409796	409795	1.000
491484	491490	0.900
455496	455497	0.818
458602	458601	1.000
490779	490780	0.800
411059	411058	1.000
490769	490771	0.800
490769	490770	0.800
490678	490679	0.900
455142	12219	0.800
439834	439830	0.900
439834	439829	0.900
466382	466383	0.800
411758	411757	1.000
411898	411897	0.800
454862	454863	1.000
454861	454863	1.000
454861	454862	1.000
454860	454863	1.000
454860	454862	1.000
454860	454861	1.000
454859	454863	1.000
454859	454862	1.000
454859	454861	1.000
454859	454860	1.000
459062	459061	1.000
466317	466318	0.800
412012	412011	1.000
459069	459061	0.818
459069	459062	0.818
459069	459068	0.818
412135	412134	1.000
463735	463734	1.000
412442	412441	1.000
454665	454666	1.000
412668	412667	1.000
412670	412669	1.000
459296	459295	1.000
459299	459291	0.818
466249	466250	0.900
315132	315131	1.000
413212	413211	1.000
454486	454487	1.000
489368	489369	1.000
489222	489224	0.800
413703	413702	0.818
454274	858924	1.000
440175	440174	1.000
443136	443135	1.000
454253	454254	1.000
454219	454220	1.000
414380	414379	1.000
414459	414458	1.000
414535	414534	1.000
414536	414534	1.000
414536	414535	1.000
459658	459659	0.900
414553	414554	0.800
414556	414555	1.000
414557	414555	1.000
414557	414556	1.000
414634	414633	1.000
415002	415001	1.000
415152	415151	1.000
415153	415151	1.000
415153	415152	1.000
488438	488439	1.000
445086	445087	1.000
415267	415266	1.000
415426	415425	1.000
440345	246005	0.800
415453	415452	0.900
415477	415476	1.000
415756	415755	1.000
488014	488015	1.000
415799	415798	1.000
487766	487767	1.000
416364	416363	0.800
440513	440511	0.818
416892	416891	0.900
416929	416928	0.818
452958	452959	1.000
452952	452953	1.000
452848	452849	1.000
417476	417475	0.818
452737	452738	1.000
417568	417567	1.000
417768	417767	1.000
452421	452422	1.000
418369	418366	0.818
418585	418584	0.900
317671	317670	1.000
444932	444933	1.000
418827	418826	1.000
418988	418987	1.000
486070	486071	1.000
567697	22947	0.900
485941	485942	1.000
485877	485878	1.000
318539	318540	1.000
567062	567063	0.800
419771	419770	1.000
567061	567063	0.800
485246	485245	0.800
420040	420039	1.000
451851	451853	1.000
451850	451853	1.000
451850	451851	1.000
451848	451849	0.900
451845	451846	1.000
484996	484997	1.000
484983	484984	1.000
420453	420452	0.900
560869	560870	1.000
317682	317681	1.000
451675	451676	0.900
420731	420732	0.900
420865	420864	0.818
420875	420874	1.000
460950	460951	0.800
421011	421010	0.818
465653	465654	1.000
421555	390277	0.818
483872	815408	1.000
441098	441097	1.000
422114	422113	1.000
315942	315941	1.000
560673	340294	0.800
441233	441231	1.000
558884	558885	0.800
482582	482583	0.818
306570	306569	0.900
306571	306570	1.000
306571	306569	0.900
423463	423462	1.000
482071	482072	1.000
423668	423667	0.900
423669	423667	0.900
423669	423668	0.818
423670	423667	0.900
423670	423668	0.818
423670	423669	0.818
423671	423667	0.900
423671	423668	0.818
423671	423669	0.818
423671	423670	0.818
423672	423667	0.900
423672	423668	0.818
423672	423669	0.818
423672	423670	0.818
423672	423671	0.818
423762	423764	0.800
481766	481767	1.000
481701	481700	0.900
450756	450757	1.000
481449	481450	1.000
424282	424281	1.000
481263	481264	0.800
441404	441403	1.000
424971	424970	1.000
464629	464630	1.000
480453	480454	1.000
464624	464625	1.000
465370	465371	1.000
479978	479979	0.818
479961	387595	1.000
465346	465347	0.900
465345	465346	1.000
465345	465347	0.900
425995	425994	0.818
306756	306755	1.000
426314	426313	0.800
426346	426345	1.000
465330	465331	1.000
426397	426396	1.000
465329	465331	1.000
465329	465330	1.000
450067	450068	1.000
450041	450040	0.800
441617	441616	1.000
465314	465315	1.000
465309	465310	1.000
465308	465310	1.000
465308	465309	1.000
560211	560210	0.800
558934	558940	0.900
558934	558933	0.818
449767	449766	0.800
560195	560196	1.000
465284	465285	1.000
441710	441709	1.000
478011	478013	0.900
478011	478012	0.818
465281	465282	1.000
477921	477922	0.900
477919	477921	0.818
477919	477922	0.900
477918	477921	0.818
477918	477919	1.000
477918	477922	0.900
465280	465281	1.000
465280	465282	1.000
449577	449579	0.818
427761	427760	1.000
449500	449499	0.900
449486	451856	0.800
449484	449485	1.000
449449	449450	0.800
465249	671681	0.900
465249	671682	0.900
465249	671683	0.900
317759	317755	1.000
477246	477247	1.000
465237	465234	0.900
465237	465236	0.900
465235	465234	0.900
465235	465236	0.900
465235	465237	1.000
428502	428500	0.900
465227	501818	1.000
477012	477013	1.000
441841	441840	0.900
476955	476956	1.000
428966	428967	0.900
428975	428974	1.000
449042	449043	1.000
429101	429102	0.800
441944	441943	1.000
441946	441945	1.000
448838	448839	1.000
441952	441951	1.000
441954	441953	1.000
448827	448828	1.000
448826	448828	1.000
448826	448827	1.000
448824	448825	1.000
448823	448825	1.000
448823	448824	1.000
430541	430540	1.000
448582	448583	1.000
448542	448543	1.000
442047	442046	1.000
448455	448456	0.818
430870	430869	1.000
430928	430927	0.900
448345	769503	1.000
341359	341360	1.000
341712	341711	1.000
341762	341761	1.000
341990	912273	0.900
316839	316838	0.818
341185	341186	0.900
342430	89406	0.800
342570	342542	0.900
342915	224374	0.818
342915	342914	0.900
473244	473246	1.000
340640	340641	1.000
343636	343635	0.818
340639	340641	1.000
340639	340640	1.000
544335	544336	0.900
343826	343825	0.900
344011	344012	0.800
344011	344010	0.900
542362	542363	1.000
344361	344354	0.800
340299	340300	0.818
340056	340057	0.800
339954	339956	0.900
345405	859756	1.000
541712	541713	1.000
345412	345411	0.818
541700	541701	1.000
345538	345537	0.818
345675	345674	1.000
339593	339594	1.000
544791	452352	0.900
339545	339546	1.000
442177	442176	1.000
345996	345995	0.818
308740	308741	0.818
346591	346590	0.818
544902	544900	1.000
305966	305965	1.000
347148	830809	1.000
544935	544934	0.900
544936	544935	0.818
544936	544934	0.900
539822	539823	0.818
347273	932793	1.000
539598	539599	1.000
539538	539539	0.818
338973	338974	0.818
539400	539401	0.818
472489	472490	1.000
539169	539170	1.000
539083	539084	1.000
432287	432286	0.818
538654	538653	0.900
432316	432314	1.000
538313	538314	1.000
538302	538303	1.000
538299	538300	1.000
538123	538124	1.000
538117	538118	0.900
432367	432366	1.000
349010	349008	1.000
432371	432370	1.000
432389	432390	0.800
432392	432391	1.000
349354	349353	1.000
349356	349355	1.000
472282	470956	0.818
349538	349537	1.000
